id;accident_id;age;sex
4743;2016040326;51;m
4744;2016040328;23;w
4745;2016040329;41;m
4746;2016040330;32;w
4747;2016040330;42;m
4748;2016040331;25;m
4749;2016040331;26;m
4750;2016040332;19;w
4751;2016040334;48;m
4752;2016040335;31;m
4753;2016040335;57;w
4754;2016040336;34;w
4755;2016040337;57;m
4756;2016040338;19;m
4757;2016040339;63;m
4758;2016040340;20;w
4759;2016040340;28;m
4760;2016040340;29;m
4761;2016040340;33;w
4762;2016040340;37;m
4763;2016040340;39;m
4764;2016040341;19;m
4765;2016040342;31;m
4766;2016040346;35;m
4767;2016040346;37;w
4768;2016040346;53;w
4769;2016040347;37;m
4770;2016040348;24;m
4771;2016040348;55;m
4772;2016040348;77;w
4773;2016040349;65;w
4774;2016040350;28;w
4775;2016040350;42;w
4776;2016040351;55;m
4777;2016040353;70;m
4778;2016040354;23;m
4779;2016040354;30;m
4780;2016040355;51;m
4781;2016040356;17;m
4782;2016040357;60;m
4783;2016040357;80;w
4784;2016040358;42;m
4785;2016040358;55;m
4786;2016040359;55;w
4787;2016040360;49;m
4788;2016040361;22;m
4789;2016040361;56;m
4790;2016040362;53;w
4791;2016040362;65;w
4792;2016040363;48;w
4793;2016040363;53;w
4794;2016040363;85;m
4795;2016040364;58;m
4796;2016040364;67;m
4797;2016040365;63;m
4798;2016040366;55;m
4799;2016040367;26;w
4800;2016040367;47;w
4801;2016040367;52;w
4802;2016040368;30;w
4803;2016040369;41;m
4804;2016040369;76;m
4805;2016040370;23;m
4806;2016040370;67;m
4807;2016040371;73;m
4808;2016040372;36;m
4809;2016040373;18;m
4810;2016040373;41;m
4811;2016040373;59;m
4812;2016040373;65;w
4813;2016040374;19;w
4814;2016040374;30;m
4815;2016040375;21;m
4816;2016040375;40;m
4817;2016040376;68;m
4818;2016040377;57;m
4819;2016040378;77;m
4820;2016040379;21;m
4821;2016040379;60;w
4822;2016040379;65;w
4823;2016040380;43;m
4824;2016040380;63;m
4825;2016040381;25;m
4826;2016040381;39;m
4827;2016040381;63;m
4828;2016040381;63;m
4829;2016040382;18;w
4830;2016040383;73;m
4831;2016040384;52;m
4832;2016040384;64;m
4833;2016040385;24;w
4834;2016040385;25;m
4835;2016040385;28;m
4836;2016040385;29;w
4837;2016040385;42;m
4838;2016040385;48;m
4839;2016040385;48;m
4840;2016040385;67;m
4841;2016040386;45;w
4842;2016040386;47;m
4843;2016040387;58;m
4844;2016040389;57;w
4845;2016040390;36;m
4846;2016040390;49;m
4847;2016040390;52;m
4848;2016040391;45;m
4849;2016040392;22;m
4850;2016040393;23;m
4851;2016040394;29;m
4852;2016040394;67;m
4853;2016040395;78;w
4854;2016040396;36;m
4855;2016040396;39;m
4856;2016040396;39;m
4857;2016040396;44;m
4858;2016040396;45;w
4859;2016040396;49;m
4860;2016040396;64;w
4861;2016040397;30;m
4862;2016040398;54;w
4863;2016040398;72;w
4864;2016040399;43;m
4865;2016040399;62;m
4866;2016040400;55;m
4867;2016040400;85;w
4868;2016040401;54;m
4869;2016040401;69;w
4870;2016040402;25;w
4871;2016040402;50;m
4872;2016040402;73;w
4873;2016040403;22;m
4874;2016040404;23;m
4875;2016040405;50;m
4876;2016040406;60;m
4877;2016040407;35;m
4878;2016040407;51;m
4879;2016040407;75;m
4880;2016040408;22;w
4881;2016040408;45;m
4882;2016040409;22;m
4883;2016040410;31;m
4884;2016040411;15;m
4885;2016040412;53;m
4886;2016040413;28;m
4887;2016040413;69;m
4888;2016040414;59;w
4889;2016040415;30;w
4890;2016040415;32;m
4891;2016040415;56;m
4892;2016040415;62;m
4893;2016040416;29;m
4894;2016040417;45;w
4895;2016040417;87;m
4896;2016040418;32;m
4897;2016040419;35;m
4898;2016040419;51;m
4899;2016040419;68;m
4900;2016040420;25;m
4901;2016040420;31;m
4902;2016040422;22;w
4903;2016040423;39;w
4904;2016040423;55;w
4905;2016040424;51;m
4906;2016040424;72;w
4907;2016040425;46;m
4908;2016040426;30;w
4909;2016040426;53;m
4910;2016040427;20;m
4911;2016040427;38;m
4912;2016040428;25;m
4913;2016040428;31;m
4914;2016040429;29;m
4915;2016040430;32;m
4916;2016040431;29;m
4917;2016040432;22;m
4918;2016040433;81;m
4919;2016040434;23;m
4920;2016040434;47;m
4921;2016040434;47;w
4922;2016040435;17;w
4923;2016040436;16;m
4924;2016040437;27;w
4925;2016040438;31;w
4926;2016040439;58;w
4927;2016040439;69;m
4928;2016040440;24;m
4929;2016040441;31;m
4930;2016040441;45;m
4931;2016040442;81;m
4932;2016040443;22;m
4933;2016040444;30;w
4934;2016040444;31;m
4935;2016040445;47;m
4936;2016040445;48;w
4937;2016040446;70;m
4938;2016040447;45;m
4939;2016040448;24;m
4940;2016040449;30;m
4941;2016040449;36;m
4942;2016040450;31;m
4943;2016040451;36;m
4944;2016040452;64;m
4945;2016040453;26;m
4946;2016040453;74;m
4947;2016040454;50;m
4948;2016040455;22;m
4949;2016040456;52;m
4950;2016040456;59;m
4951;2016040458;26;w
4952;2016040459;57;m
4953;2016040460;40;m
4954;2016040460;65;w
4955;2016040461;36;m
4956;2016040462;49;m
4957;2016040463;19;m
4958;2016040465;22;w
4959;2016040465;41;m
4960;2016040466;22;m
4961;2016040466;58;w
4962;2016040467;40;m
4963;2016040468;20;w
4964;2016040469;78;w
4965;2016040470;73;w
4966;2016040471;47;m
4967;2016040473;28;m
4968;2016040474;64;m
4969;2016040475;32;w
4970;2016040476;20;m
4971;2016040477;38;m
4972;2016040477;53;m
4973;2016040478;49;m
4974;2016040479;39;m
4975;2016040480;38;m
4976;2016040482;35;m
4977;2016040483;23;m
4978;2016040484;67;m
4979;2016040485;26;m
4980;2016040485;35;m
4981;2016040486;56;m
4982;2016040487;23;m
4983;2016040488;19;w
4984;2016040488;80;w
4985;2016040489;35;m
4986;2016040490;65;w
4987;2016040490;72;m
4988;2016040491;35;m
4989;2016040491;36;m
4990;2016040491;69;m
4991;2016040492;19;m
4992;2016040492;21;m
4993;2016040493;63;m
4994;2016040493;80;m
4995;2016040494;20;m
4996;2016040495;40;w
4997;2016040496;34;m
4998;2016040496;43;m
4999;2016040497;28;m
5000;2016040498;23;w
5001;2016040499;55;m
5002;2016040499;75;w
5003;2016040500;21;m
5004;2016040500;39;w
5005;2016040500;76;m
5006;2016040501;44;m
5007;2016040502;76;m
5008;2016040503;49;m
5009;2016040504;59;m
5010;2016040505;61;m
5011;2016040506;42;m
5012;2016040506;50;m
5013;2016040506;76;w
5014;2016040507;18;w
5015;2016040508;28;w
5016;2016040508;57;w
5017;2016040508;57;w
5018;2016040508;58;m
5019;2016040509;22;w
5020;2016040510;24;m
5021;2016040510;29;w
5022;2016040510;56;m
5023;2016040511;30;w
5024;2016040512;20;m
5025;2016040512;47;w
5026;2016040513;50;m
5027;2016040513;57;m
5028;2016040514;44;m
5029;2016040515;31;w
5030;2016040515;61;w
5031;2016040516;52;m
5032;2016040516;63;w
5033;2016040516;65;m
5034;2016040517;44;m
5035;2016040517;63;m
5036;2016040518;50;w
5037;2016040519;30;w
5038;2016040519;58;m
5039;2016040520;21;m
5040;2016040520;55;w
5041;2016040521;26;m
5042;2016040521;39;m
5043;2016040522;37;w
5044;2016040523;48;m
5045;2016040524;36;m
5046;2016040525;22;w
5047;2016040526;17;w
5048;2016040526;77;m
5049;2016040527;20;m
5050;2016040528;25;m
5051;2016040528;41;m
5052;2016040529;66;m
5053;2016040530;20;m
5054;2016040530;32;m
5055;2016040530;38;m
5056;2016040530;44;m
5057;2016040530;53;m
5058;2016040530;56;w
5059;2016040530;58;w
5060;2016040531;74;m
5061;2016040532;61;m
5062;2016040533;60;m
5063;2016040535;60;w
5064;2016040535;75;m
5065;2016040537;73;m
5066;2016040538;27;m
5067;2016040539;46;m
5068;2016040540;52;m
5069;2016040541;44;m
5070;2016040542;22;m
5071;2016040542;23;m
5072;2016040542;24;m
5073;2016040542;29;m
5074;2016040542;30;w
5075;2016040542;36;m
5076;2016040542;44;m
5077;2016040544;40;m
5078;2016040544;63;m
5079;2016040545;26;w
5080;2016040546;39;w
5081;2016040547;22;m
5082;2016040547;26;w
5083;2016040547;30;m
5084;2016040547;50;m
5085;2016040547;57;w
5086;2016040548;15;m
5087;2016040549;33;w
5088;2016040550;42;w
5089;2016040551;52;m
5090;2016040551;65;m
5091;2016040552;32;w
5092;2016040552;93;m
5093;2016040553;20;w
5094;2016040554;45;m
5095;2016040555;67;m
5096;2016040556;62;m
5097;2016040557;18;m
5098;2016040557;39;w
5099;2016040558;39;m
5100;2016040559;28;w
5101;2016040560;24;m
5102;2016040561;19;w
5103;2016040561;66;m
5104;2016040562;18;m
5105;2016040562;33;w
5106;2016040562;46;w
5107;2016040562;69;m
5108;2016040563;28;m
5109;2016040563;35;m
5110;2016040563;65;w
5111;2016040564;25;m
5112;2016040564;35;w
5113;2016040565;52;w
5114;2016040566;35;m
5115;2016040567;24;m
5116;2016040567;67;m
5117;2016040568;24;m
5118;2016040569;37;w
5119;2016040570;49;m
5120;2016040571;44;m
5121;2016040572;18;m
5122;2016040572;20;w
5123;2016040573;50;m
5124;2016040574;73;m
5125;2016040575;30;m
5126;2016040575;54;m
5127;2016040576;51;m
5128;2016040577;53;m
5129;2016040578;20;m
5130;2016040578;54;m
5131;2016040578;83;w
5132;2016040579;61;m
5133;2016040580;61;m
5134;2016040581;32;m
5135;2016040581;52;m
5136;2016040581;63;m
5137;2016040582;37;w
5138;2016040582;57;m
5139;2016040583;36;w
5140;2016040584;57;m
5141;2016040585;26;m
5142;2016040585;47;w
5143;2016040585;62;m
5144;2016040587;32;w
5145;2016040588;24;m
5146;2016040588;27;w
5147;2016040588;41;m
5148;2016040589;46;w
5149;2016040589;81;m
5150;2016040590;48;m
5151;2016040591;62;w
5152;2016040592;70;m
5153;2016040593;33;w
5154;2016040594;48;w
5155;2016040595;48;w
5156;2016040595;60;m
5157;2016040596;81;m
5158;2016040597;61;m
5159;2016040598;36;m
5160;2016040598;55;m
5161;2016040598;69;m
5162;2016040599;26;m
5163;2016040599;62;m
5164;2016040600;25;m
5165;2016040600;67;m
5166;2016040601;55;m
5167;2016040601;71;w
5168;2016040602;52;w
5169;2016040602;90;w
5170;2016040603;62;m
5171;2016040604;57;m
5172;2016040605;19;w
5173;2016040605;24;w
5174;2016040605;50;w
5175;2016040608;56;m
5176;2016040609;51;w
5177;2016040612;30;m
5178;2016040613;21;m
5179;2016040613;55;m
5180;2016040614;39;m
5181;2016040616;22;m
5182;2016040616;27;m
5183;2016040617;23;m
5184;2016040617;62;m
5185;2016040618;49;m
5186;2016040618;60;m
5187;2016040619;56;m
5188;2016040621;23;m
5189;2016040622;23;m
5190;2016040623;39;w
5191;2016040624;21;w
5192;2016040624;24;m
5193;2016040624;77;w
5194;2016040626;14;m
5195;2016040627;89;m
5196;2016040631;22;w
5197;2016040633;22;m
5198;2016040634;58;m
5199;2016040634;63;w
5200;2016040635;60;m
5201;2016040636;34;w
5202;2016040636;38;m
5203;2016040638;18;m
5204;2016040638;25;w
5205;2016040639;17;m
5206;2016040639;30;m
5207;2016040641;19;w
5208;2016040642;15;m
5209;2016040643;31;m
5210;2016040644;47;m
5211;2016040645;57;m
5212;2016040646;44;m
5213;2016040648;26;m
5214;2016040648;68;w
5215;2016040649;30;m
5216;2016040649;43;m
5217;2016040650;22;m
5218;2016040650;46;m
5219;2016040651;39;m
5220;2016040651;45;w
5221;2016040651;55;m
5222;2016040652;45;m
5223;2016040653;31;m
5224;2016040653;55;m
5225;2016040654;75;w
5226;2016040656;21;m
5227;2016040656;69;m
5228;2016040657;24;m
5229;2016040657;25;m
5230;2016040658;78;m
5231;2016040659;27;m
5232;2016040660;31;m
5233;2016040660;79;w
5234;2016040661;40;m
5235;2016040662;34;m
5236;2016040662;59;m
5237;2016040663;31;w
5238;2016040663;64;m
5239;2016040664;30;w
5240;2016040665;69;m
5241;2016040666;34;m
5242;2016040666;56;w
5243;2016040667;40;m
5244;2016040668;53;m
5245;2016040669;50;m
5246;2016040670;75;m
5247;2016040671;18;m
5248;2016040671;36;m
5249;2016040672;38;w
5250;2016040673;26;m
5251;2016040673;48;m
5252;2016040673;53;m
5253;2016040674;36;m
5254;2016040674;64;w
5255;2016040674;94;m
5256;2016040675;21;m
5257;2016040676;23;m
5258;2016040676;53;w
5259;2016040677;29;m
5260;2016040678;24;m
5261;2016040679;26;m
5262;2016040680;22;m
5263;2016040681;49;m
5264;2016040681;58;m
5265;2016040681;62;m
5266;2016040682;19;w
5267;2016040682;43;m
5268;2016040683;19;m
5269;2016040683;33;w
5270;2016040683;39;m
5271;2016040683;60;m
5272;2016040684;41;m
5273;2016040684;44;m
5274;2016040685;29;m
5275;2016040686;56;m
5276;2016040687;27;m
5277;2016040688;71;m
5278;2016040688;90;m
5279;2016040689;29;m
5280;2016040689;66;w
5281;2016040690;61;m
5282;2016040691;76;w
5283;2016040692;61;m
5284;2016040692;73;m
5285;2016040693;20;m
5286;2016040693;83;m
5287;2016040694;96;m
5288;2016040695;40;m
5289;2016040696;21;m
5290;2016040696;23;m
5291;2016040696;76;m
5292;2016040697;24;m
5293;2016040697;29;w
5294;2016040698;43;m
5295;2016040698;61;m
5296;2016040699;25;m
5297;2016040699;45;m
5298;2016040700;33;m
5299;2016040702;34;w
5300;2016040702;49;m
5301;2016040703;27;m
5302;2016040704;27;m
5303;2016040707;46;w
5304;2016040708;22;m
5305;2016040708;22;m
5306;2016040709;52;m
5307;2016040710;72;m
5308;2016040711;32;m
5309;2016040711;49;w
5310;2016040712;57;w
5311;2016040713;58;m
5312;2016040713;68;w
5313;2016040714;35;m
5314;2016040714;46;m
5315;2016040714;59;m
5316;2016040715;61;m
5317;2016040716;23;m
5318;2016040716;33;w
5319;2016040716;45;m
5320;2016040717;34;m
5321;2016040718;62;m
5322;2016040718;87;m
5323;2016040719;52;m
5324;2016040720;37;w
5325;2016040720;58;w
5326;2016040721;23;m
5327;2016040722;60;m
5328;2016040724;56;w
5329;2016040725;31;m
5330;2016040725;35;m
5331;2016040726;52;m
5332;2016040727;21;m
5333;2016040728;36;w
5334;2016040729;56;m
5335;2016040730;24;m
5336;2016040731;46;m
5337;2016040731;50;w
5338;2016040732;25;m
5339;2016040732;75;m
5340;2016040733;21;m
5341;2016040734;39;m
5342;2016040735;19;m
5343;2016040735;36;m
5344;2016040735;46;m
5345;2016040735;60;m
5346;2016040736;47;m
5347;2016040737;32;m
5348;2016040737;52;m
5349;2016040739;35;m
5350;2016040740;23;w
5351;2016040740;53;w
5352;2016040741;41;m
5353;2016040742;23;w
5354;2016040742;32;m
5355;2016040743;52;m
5356;2016040744;22;w
5357;2016040744;27;m
5358;2016040744;33;m
5359;2016040744;41;w
5360;2016040744;44;m
5361;2016040744;44;w
5362;2016040744;46;w
5363;2016040745;26;m
5364;2016040745;28;m
5365;2016040745;35;m
5366;2016040745;63;w
5367;2016040746;64;m
5368;2016040747;25;w
5369;2016040747;55;w
5370;2016040748;33;w
5371;2016040748;43;m
5372;2016040749;69;m
5373;2016040750;18;m
5374;2016040751;47;m
5375;2016040753;24;m
5376;2016040754;46;m
5377;2016040755;31;m
5378;2016040755;44;m
5379;2016040756;22;w
5380;2016040756;26;m
5381;2016040756;45;m
5382;2016040757;65;m
5383;2016040759;61;m
5384;2016040761;31;m
5385;2016040761;43;w
5386;2016040762;58;w
5387;2016040762;58;m
5388;2016040763;22;m
5389;2016040763;27;m
5390;2016040764;64;w
5391;2016040764;65;m
5392;2016040765;24;m
5393;2016040766;22;w
5394;2016040766;26;m
5395;2016040766;28;m
5396;2016040766;48;m
5397;2016040767;50;m
5398;2016040767;54;m
5399;2016040768;39;m
5400;2016040769;24;m
5401;2016040770;30;m
5402;2016040771;45;m
5403;2016040772;16;m
5404;2016040772;60;m
5405;2016040773;19;m
5406;2016040774;31;m
5407;2016040774;36;w
5408;2016040774;62;w
5409;2016040775;22;m
5410;2016040775;74;m
5411;2016040776;22;m
5412;2016040778;17;w
5413;2016040780;60;m
5414;2016040781;49;m
5415;2016040781;81;w
5416;2016040782;22;w
5417;2016040783;20;m
5418;2016040783;41;m
5419;2016040783;53;m
5420;2016040784;54;w
5421;2016040784;66;m
5422;2016040785;28;m
5423;2016040786;48;m
5424;2016040787;26;w
5425;2016040788;39;m
5426;2016040788;56;m
5427;2016040789;48;m
5428;2016040790;24;m
5429;2016040791;33;m
5430;2016040791;57;m
5431;2016040792;38;m
5432;2016040793;20;m
5433;2016040793;48;w
5434;2016040794;19;m
5435;2016040794;26;m
5436;2016040795;23;m
5437;2016040795;26;m
5438;2016040796;39;m
5439;2016040798;21;m
5440;2016040799;41;m
5441;2016040799;67;m
5442;2016040800;17;m
5443;2016040801;25;w
5444;2016040803;19;w
5445;2016040804;41;m
5446;2016040804;41;m
5447;2016040805;26;m
5448;2016040806;24;w
5449;2016040807;22;m
5450;2016040808;43;m
5451;2016040808;75;m
5452;2016040809;51;m
5453;2016040810;28;w
5454;2016040810;75;m
5455;2016040811;50;m
5456;2016040811;70;w
5457;2016040812;18;m
5458;2016040813;21;m
5459;2016040813;52;m
5460;2016040813;52;w
5461;2016040813;54;m
5462;2016040814;42;m
5463;2016040814;60;w
5464;2016040815;52;m
5465;2016040816;22;m
5466;2016040817;21;m
5467;2016040817;63;m
5468;2016040818;22;m
5469;2016040819;23;m
5470;2016040820;30;m
5471;2016040821;64;m
5472;2016040822;21;m
5473;2016040823;18;m
5474;2016040824;25;m
5475;2016040825;25;w
5476;2016040825;27;m
5477;2016040826;48;m
5478;2016040827;20;m
5479;2016040828;20;w
5480;2016040828;43;m
5481;2016040829;42;w
5482;2016040829;67;m
5483;2016040830;77;m
5484;2016040831;39;m
5485;2016040831;55;m
5486;2016040832;28;w
5487;2016040832;35;m
5488;2016040833;49;m
5489;2016040834;45;m
5490;2016040834;72;m
5491;2016040835;23;m
5492;2016040836;30;m
5493;2016040836;58;m
5494;2016040837;26;m
5495;2016040838;50;m
5496;2016040842;89;m
5497;2016040843;51;w
5498;2016040845;53;m
5499;2016040846;23;w
5500;2016040846;81;m
5501;2016040848;37;m
5502;2016040848;61;m
5503;2016040849;63;m
5504;2016040850;38;m
5505;2016040852;24;m
5506;2016040853;18;m
5507;2016040854;25;m
5508;2016040855;29;m
5509;2016040855;31;w
5510;2016040855;79;m
5511;2016040856;38;m
5512;2016040858;22;w
5513;2016040858;45;m
5514;2016040859;35;m
5515;2016040861;46;m
5516;2016040861;54;m
5517;2016040862;61;m
5518;2016040864;49;m
5519;2016040865;20;m
5520;2016040865;85;w
5521;2016040866;21;m
5522;2016040866;33;m
5523;2016040867;33;m
5524;2016040867;58;w
5525;2016040868;31;m
5526;2016040870;33;m
5527;2016040870;84;w
5528;2016040871;38;m
5529;2016040872;70;w
5530;2016040873;49;m
5531;2016040874;40;m
5532;2016040874;65;w
5533;2016040876;53;m
5534;2016040877;59;m
5535;2016040877;67;w
5536;2016040878;25;w
5537;2016040878;66;w
5538;2016040879;38;m
5539;2016040880;44;m
